Date,Tweets,clean,neg,neu,pos,compound,
12-Oct-19,"Ashok Leyland 
@ALIndiaOfficial
 multi axle bus caught testing in Tamilnadu sporting a Prakasg Xapella body. Is it just us or the rear overhang actually looks a little weird?? ","ashok leyland 
@alindiaofficial
 multi axle bus catch test tamilnadu sport prakasg xapella body rear overhang actually look little weird",0.072,0.928,0,-0.1045,
12-Oct-19,"#Mahindra inaugurates India’s first all women-run automobile workshop in #Jaipur part of #PinkCollar initiative, empowering women ",mahindra inaugurates india’s first women-run automobile workshop jaipur part pinkcollar initiative empower woman,0,1,0,0,0.04417
13-Oct-19,"Historic fall in India vehicles sales enters 11th month

#AutoSector #AutoMobile #AutoIndustry #EconomicSlowdown","historic fall india vehicle sale enters month

#autosector automobile autoindustry economicslowdown",0,1,0,0,
13-Oct-19,Maruti On Recovery,maruti recovery,0,1,0,0,
13-Oct-19,"Hero Motocorp Ltd : HEROMOTOCO (13-10-2019)
Working in falling wedge.
Currently in consolidation phase.
cmp : 2594
Support level : 2510 - 2525  
Good to buy near support level if shows reversal. ","hero motocorp ltd heromotoco fall wedge.
currently consolidation phase.
cmp level 
good buy near support level show reversal",0,0.62,0.38,0.8481,
13-Oct-19,"Last day to sell BS-IV vehicle is 31st March 2020 which I think all Auto Companies will fail to empty their stock.

Bad times to further come in #MarutiSuzuki #ashokleyland #tatamotors and complete Auto Sector.

Stay Away from whole sector.","last day sell bs-iv vehicle march think auto company fail empty stock.

bad time come marutisuzuki ashokleyland tatamotors complete auto sector.

stay away whole sector",0.286,0.714,0,-0.8316,
13-Oct-19,"Consumer discounts at peak, will go down post October: Maruti Suzuki   ",consumer discount peak go post october maruti suzuki,0,1,0,0,
13-Oct-19,"#tatamotors Tatamotors expected. Target Positional :: 140/153
SL: 104",tatamotors tatamotors expect target positional,0,1,0,0,
13-Oct-19,"Honda
 
@TataMotors
 
@RenaultIndia
 Please stop making auto mobiles and start producing movies. That will save you from current economic situation. 

Note: It's not my Idea

#EconomicSlowdown #AshokLeyLand #MarutiSuzuki","honda
 
@tatamotors
 
@renaultindia
 please stop make auto mobile start produce movie save current economic situation 

note idea

#economicslowdown ashokleyland marutisuzuki",0.089,0.688,0.223,0.5106,
13-Oct-19,Mahindra opens India's first all-women automobile workshop in Jaipur ,mahindra open india's first all-women automobile workshop jaipur,0,1,0,0,
13-Oct-19,"#FinancialAdvisor: Few years ago, instead of buying Bullet, had you bought #EicherMotors shares, you’d be owning a #Jaguar today.

#Investor: Well, 2 Yrs ago I wanted to buy a Jaguar, I bought #TataMotors shares instead & now I’m able to buy just a #Bullet! #AdvisorZarooriHai","financialadvisor year ago instead buy bullet buy eichermotors share you’d jaguar today.

#investor well yrs ago want buy jaguar buy tatamotors share instead i’m able buy bullet advisorzaroorihai",0,0.755,0.245,0.7003,0.136377778
13-Oct-19,"As Investor, I am now looking at Small Cap sector for long term Investment. Mainly through SIP route.

News flow, Economic Data and Global Markets are not entirely supportive. But, Good Price and Good News rarely exists together.

P.S. - Do your own research.

#Nifty #banknifty","investor look small cap sector long term investment mainly sip route.

news flow economic data global market entirely supportive good price good news rarely exist together.

p.s research.

#nifty banknifty",0,0.753,0.247,0.8338,
14-Oct-19,"Ratan Tata to invest in #TorkMotors, just as the company gears up for the launch of the flagship model, #T6X",ratan tata invest torkmotors company gear launch flagship model,0,0.851,0.149,0.1027,
14-Oct-19,#Mahindra Truck & Bus to roll out #BS-VI vehicles from Feb; trucks will be up to ₹2 lakh costlier #truck,mahindra truck bus roll bs-vi vehicle feb truck lakh costly truck,0.123,0.877,0,-0.1027,
14-Oct-19,"#Maruti- 6850+ from 6750 

booked partial
Quote Tweet","maruti 

booked partial
quote tweet",0,1,0,0,
14-Oct-19,"#Maruti -6830+ frpm 6750

yesterday  MUMBAI people asked to buy on cross of 6750 :)",maruti frpm mumbai people ask buy cross,0,1,0,0,
14-Oct-19,"Expect a rise in #BajajAuto #Nifty #NSE over the next couple of days.
Current price @ 2949
SL @ 2900
#stocks #stockstowatch #Sensex
 *for study purposes only.","expect rise bajajauto nifty nse next couple days.
current price stockstowatch sensex
 study purpose",0,0.828,0.172,0.4019,
14-Oct-19,BOOK HALF PROFIT AND KEEP SL AT COST NOW... #TATAMOTORS,book half profit keep sl cost tatamotors,0,0.674,0.326,0.4404,
14-Oct-19,"Mahindra (Bullish view) 
Forming Ascending Triangle.. 
Respecting RSI trendline. 

#Mahindra #MM","mahindra bullish view 
forming ascend triangle 
respecting rsi trendline 

#mahindra mm",0,0.758,0.242,0.4939,
14-Oct-19,#MARUTI daily chart formed #Descending triangle pattern now stock can move towards 7000-7100++ levels as per chart.,maruti daily chart form descend triangle pattern stock move towards level per chart,0,1,0,0,
14-Oct-19,#BHARATFORGE trading beyond targets!,bharatforge trading beyond target,0,1,0,0,
14-Oct-19,Look at #TataMotors 125+++,look tatamotors,0,1,0,0,0.13362
15-Oct-19,"#MOTHERSUMI (D) 
Price & time coinciding near same juncture (11 bars up & 12 down move) which is not seen frequently.
Hopefully recent low gets protected","mothersumi 
price time coincide near juncture bar move see frequently.
hopefully recent low get protect",0.108,0.619,0.273,0.4939,
15-Oct-19,#MARUTI may have not sold as many cars this month as many times i may have seen the Chart/Trade setup on my TimeLine in the last few days :)),maruti may sell many car month many time may see chart/trade setup timeline last day,0,1,0,0,
15-Oct-19,This is what Happening in #MARUTI Weekly Chart.. Need to see where it closes on weekly time frame to trade ahead.,happen maruti weekly chart need see close weekly time frame trade ahead,0,1,0,0,
15-Oct-19,#Maruti has approached a crucial resistance of 7000! Will it sustain from here or not will decide the direction!,maruti approach crucial resistance sustain decide direction,0,1,0,0,
15-Oct-19,#TATAMOTORS forms #GappingUp pattern. #BULLISH,tatamotors form gappingup pattern bullish,0,1,0,0,
15-Oct-19,"#BajajAuto 3002 from 2950

one can book  :) Me booking partial 

#Maruti did - 7000 from 6750","bajajauto book book partial 

#maruti",0,1,0,0,
15-Oct-19,"#Maruti- 6950+ from 6750 
falling wedge offers upside opportunity when broken out 

open call given on twitter and setup explained in Mumbai seminar ..Jisko lena he le skta tha free me log attention nahi dete","maruti 
falling wedge offer upside opportunity break 

open call give twitter setup explain mumbai seminar jisko lena le skta tha free log attention nahi dete",0.054,0.741,0.205,0.6705,
15-Oct-19,"World running or not for #Maruti ....Above 6750 bought 25000 and she wanted BMW 3 

Now at 6955 ...our target was 7000 now she is selling","world run maruti buy want bmw 

now target selling",0,0.86,0.14,0.0772,
15-Oct-19,#Tvsmotor Cmp 397- Emergence of Morning Star and Bullish Engulfing on Monthly charts at lower channel support and 78.6% Fib levels. Prices are at oversold levels and likely to see a bounce towards 500 levels buy on dips strong support at 370-360. #technicalanalysis  #trading,tvsmotor cmp emergence morning star bullish engulf monthly chart low channel support fib level price oversold level likely see bounce towards level buy dip strong support technicalanalysis trading,0.06,0.69,0.25,0.765,
15-Oct-19,"#RoyalEnfield maker #EicherMotors soared 5 per cent to close above Rs 19,000 level.",royalenfield maker eichermotors soar per cent close level,0,1,0,0,0.20066
16-Oct-19,"#MARUTI 

Forming Inverse Head & Shoulder
(Wait for Breakout above 7200 WCB)

Currently Price Action WEAK on higher time frame.
If close above 7200 WCB then PA will change 

View NEGATE if close below 6535 WCB ","maruti 

forming inverse head shoulder
(wait breakout wcb)

currently price action weak high time frame.
if close wcb pa change 

view negate close wcb",0.112,0.888,0,-0.4404,
16-Oct-19,#BajajAuto's #Chetak is back in #electric avatar,bajajauto's chetak back electric avatar,0,1,0,0,
16-Oct-19,"#BAJAJAUTO near important level 
Up side resistance at 3080/3100
If break good move
Waiting for price reaction at this area","bajajauto near important level 
up side resistance break good move
waiting price reaction area",0,0.719,0.281,0.5719,
16-Oct-19,Bajaj Auto brings back the iconic Chetak in an all-new electric avatar. ,bajaj auto bring back iconic chetak all-new electric avatar,0,1,0,0,
16-Oct-19,"Tata wont sell Jaguar Land Rover, open to adding partners: Chandrasekaran",tata wont sell jaguar land rover open add partner chandrasekaran,0,1,0,0,
16-Oct-19,#BajajAuto Respecting resistance for time being,bajajauto respect resistance time,0,0.492,0.508,0.4767,
16-Oct-19,#TataMotors looking for partner for #Jaguar-Land Rover #Auto123,tatamotors look partner jaguar-land rover,0,1,0,0,
16-Oct-19,"586, better to take some money out, atleast 50 per cent. SL to be cost price. #Mahindra #nifty",well take money atleast per cent sl cost price mahindra nifty,0,0.652,0.348,0.5859,
16-Oct-19,#heromotoco as per #ichimoku analysis can bounce back to daily resistance near 2750. It is currently at hourly support of 2635. View would go wrong if it moves below 2570,heromotoco per ichimoku analysis bounce back daily resistance near currently hourly support view would go wrong move,0.149,0.721,0.13,-0.1027,
16-Oct-19,"#Maruti 6974 - 6902
not booking any shorts today till EOD
or till BN NOV 28333 done
Cat is out of the Bag and Weak Rupee
it should give 3%","maruti book short today till eod
or till bn nov done
cat bag weak rupee
it give",0.153,0.847,0,-0.4404,0.0651
17-Oct-19,#MARUTI I rode this well earlier in core portfolio and was lucky to identify the double top on weekly charts and sold last year in Sept 2018. And when the leader tanks everyone else in its sector follows!,maruti rode well earlier core portfolio lucky identify double top weekly chart sell last year sept leader tank everyone else sector follow,0,0.739,0.261,0.6908,
17-Oct-19,"#TataMotors with positive divergence in weekly chart! Unless 112 is broken, no issue with this stock.",tatamotors positive divergence weekly chart unless broken issue stock,0.226,0.511,0.263,0.128,
17-Oct-19,"#Automobile slowdown: Number of vehicles crossing toll gates slowing 

#EconomicSlowdown #autosector","automobile slowdown number vehicle cross toll gate slow 

#economicslowdown autosector",0,0.874,0.126,0.0772,
17-Oct-19,"#bajajauto (D)
Stock seems has approached to crucial resistance area.
#Price and #Time coinciding near same juncture ( 52 bars down & 50 bars up). 
View invalid above Trendline !!!","bajajauto d)
stock seem approach crucial resistance area.
#price time coincide near juncture bar bar 
view invalid trendline",0,1,0,0,
17-Oct-19,"#Equity Markets.
#Siemens and #Maruti have had a very strong and swift up move in last two months or so
May go higher till Diwali.","equity markets.
#siemens maruti strong swift move last two month so
may go high till diwali",0,0.733,0.267,0.6249,
17-Oct-19,#Tatamotors follow up bullish candle needed,tatamotors follow bullish candle need,0,1,0,0,
17-Oct-19,"#TATAMOTORS 121 to 144+ 🔥🔥🔥

ENJOY THE PROFITS......","tatamotors 🔥🔥🔥

enjoy profit",0,0.247,0.753,0.7269,
17-Oct-19,"While announcing the new Chetak, Mr. Bajaj took a dig at some of his competitors, saying that he was surprised that “some battery makers"" had launched",announce new chetak mr bajaj take dig competitor say surprised “some battery maker launch,0,0.872,0.128,0.2263,
17-Oct-19,Tata Motors Jumps After U.K. PM Johnson Says Brexit Deal Done #TATAMOTORS #Nifty #nifty50,tata motor jump u.k pm johnson say brexit deal tatamotors nifty,0,0.787,0.213,0.4019,0.319555556
17-Oct-19,#Mothersumi on fire 10%++ intraday,mothersumi fire intraday,0.545,0.455,0,-0.34,
18-Oct-19,#Maruti #SpotChart #JUSTaVIEW momentum looking strong with #CnxAuto #OutPerforming. #Pyramiding on any further #Bullish Follow through continuation Pattern .....#ADB,maruti spotchart justaview momentum look strong cnxauto outperform pyramid bullish follow continuation pattern adb,0,0.798,0.202,0.5106,
18-Oct-19,#Maruti by 3.1% ,maruti,0,1,0,0,
18-Oct-19,#BajajAuto ventured into the EVs segment by reviving the iconic #Chetak after 14 years,bajajauto venture ev segment revive iconic chetak year,0,0.745,0.255,0.34,
